session_guid,harness,effort,environment,page_rhae_pct,config,model,game_id,api_score,levels_completed,level_count,actions,resets,state,level_scores,level_actions,level_baseline_actions,open_at,last_update
3eeb7b83-7a41-4975-b57b-3542d89592de,provider_adapter,low,SU15,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,su15-1944f8ab,100,9,9,140,0,WIN,"[115, 115, 115, 115, 70.09194159004868, 115, 115, 115, 115]","[8, 16, 16, 10, 43, 11, 7, 13, 16]","[22, 42, 26, 115, 36, 31, 8, 40, 41]",2026-08-31T09:31:04.095003Z,2026-08-31T10:04:36.640136Z
8b08eb63-262a-4a22-b5c2-9a3626d574a5,provider_adapter,none,SU15,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,su15-1944f8ab,100,9,9,107,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[9, 12, 16, 10, 22, 13, 6, 10, 9]","[22, 42, 26, 115, 36, 31, 8, 40, 41]",2026-08-31T09:47:08.262061Z,2026-08-31T10:14:13.375803Z
6f5dd73e-fdf4-4b30-a87a-22e4557d8189,provider_adapter,max,TN36,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,tn36-ef4dde99,100,7,7,134,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[10, 10, 10, 15, 19, 26, 44]","[32, 72, 26, 40, 30, 55, 62]",2026-08-31T08:54:55.531312Z,2026-08-31T09:13:04.337711Z
66a43ef2-82da-4335-ba58-4eef2a58e2b4,provider_adapter,xhigh,TN36,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,tn36-ef4dde99,100,7,7,155,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[8, 19, 10, 14, 19, 34, 51]","[32, 72, 26, 40, 30, 55, 62]",2026-08-31T08:55:04.309968Z,2026-08-31T09:16:10.866535Z
8d408961-f16e-419c-ad6b-12e0e697f2ca,provider_adapter,high,TN36,91.8,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,tn36-ef4dde99,91.7725815105499,7,7,311,4,WIN,"[115, 115, 115, 115, 115, 6.605380382566162, 115]","[9, 11, 10, 15, 19, 214, 33]","[32, 72, 26, 40, 30, 55, 62]",2026-08-31T08:55:22.568409Z,2026-08-31T10:03:45.972556Z
9014b579-828d-4737-9ecd-19cf4032c25f,provider_adapter,medium,TN36,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,tn36-ef4dde99,100,7,7,144,0,WIN,"[115, 115, 115, 115, 115, 115, 115]","[8, 28, 9, 14, 19, 21, 45]","[32, 72, 26, 40, 30, 55, 62]",2026-08-31T09:18:10.942645Z,2026-08-31T09:33:24.620204Z
7852df5d-4474-46cb-8536-9d42b1134690,provider_adapter,low,TN36,88.8,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,tn36-ef4dde99,88.81993551587301,7,7,227,0,WIN,"[115, 115, 115, 115, 115, 47.265625, 68.33777777777777]","[8, 20, 10, 15, 19, 80, 75]","[32, 72, 26, 40, 30, 55, 62]",2026-08-31T09:31:37.43446Z,2026-08-31T10:01:00.338533Z
d2ef1681-50dc-406a-ae89-39d5fbb5057e,provider_adapter,none,TN36,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,tn36-ef4dde99,100,7,7,180,0,WIN,"[115, 115, 115, 115, 115, 73.8525390625, 115]","[18, 10, 11, 14, 19, 64, 44]","[32, 72, 26, 40, 30, 55, 62]",2026-08-31T09:47:13.877253Z,2026-08-31T10:06:43.951103Z
5c144b64-fd15-4913-bdc4-28feac5046ee,provider_adapter,max,TR87,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,tr87-cd924810,100,6,6,134,0,WIN,"[115, 115, 115, 115, 115, 115]","[17, 32, 26, 21, 14, 24]","[54, 58, 40, 45, 71, 146]",2026-08-31T08:54:55.060355Z,2026-08-31T09:14:05.753309Z
a457af63-9ee4-4c0e-aee1-d750334d935d,provider_adapter,xhigh,TR87,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,tr87-cd924810,100,6,6,145,0,WIN,"[115, 115, 115, 115, 115, 115]","[17, 32, 26, 21, 24, 25]","[54, 58, 40, 45, 71, 146]",2026-08-31T08:55:11.069481Z,2026-08-31T09:15:28.655327Z
a1e55710-322c-46ce-8969-02d8063168d7,provider_adapter,high,TR87,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,tr87-cd924810,100,6,6,148,0,WIN,"[115, 115, 115, 115, 115, 115]","[20, 32, 26, 21, 25, 24]","[54, 58, 40, 45, 71, 146]",2026-08-31T09:03:41.175246Z,2026-08-31T09:21:32.363473Z
1f94aaee-359c-4667-8154-fb41abe5f437,provider_adapter,medium,TR87,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,tr87-cd924810,100,6,6,158,0,WIN,"[115, 115, 115, 115, 115, 115]","[23, 32, 26, 21, 29, 27]","[54, 58, 40, 45, 71, 146]",2026-08-31T09:18:54.260448Z,2026-08-31T09:35:55.751061Z
f667364f-4868-409a-8189-3bc86b842834,provider_adapter,low,TR87,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,tr87-cd924810,100,6,6,153,0,WIN,"[115, 115, 115, 115, 115, 115]","[26, 32, 26, 21, 23, 25]","[54, 58, 40, 45, 71, 146]",2026-08-31T09:32:52.262872Z,2026-08-31T09:48:58.43059Z
5a160c55-6b8d-40ff-8636-ae101ef09092,provider_adapter,none,TR87,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,tr87-cd924810,100,6,6,179,0,WIN,"[115, 115, 115, 115, 115, 115]","[34, 35, 28, 21, 29, 32]","[54, 58, 40, 45, 71, 146]",2026-08-31T09:49:17.982101Z,2026-08-31T10:06:41.991841Z
7c54faff-3875-43f3-8a06-ca25720b32c8,provider_adapter,max,TU93,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,tu93-0768757b,100,9,9,191,0,WIN,"[111.41975308641976, 115, 115, 115, 115, 115, 100, 100, 115]","[18, 10, 19, 19, 29, 30, 14, 23, 29]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T08:54:57.938434Z,2026-08-31T11:02:32.417123Z
1aecc9e0-4ce3-4307-9f0e-1d6871522652,provider_adapter,xhigh,TU93,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,tu93-0768757b,100,9,9,205,2,WIN,"[111.41975308641976, 115, 115, 115, 115, 115, 100, 115, 115]","[18, 10, 19, 18, 29, 38, 14, 21, 38]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T08:55:12.806706Z,2026-08-31T09:41:20.252003Z
2ae60daf-4f2e-48bc-830a-e3e37e15b881,provider_adapter,high,TU93,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,tu93-0768757b,100,9,9,218,2,WIN,"[111.41975308641976, 115, 115, 115, 115, 115, 100, 100, 115]","[18, 10, 19, 18, 29, 36, 14, 23, 51]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T09:04:14.875081Z,2026-08-31T09:57:22.258448Z
c1d7dc84-65d4-4603-a052-dcf82a253a30,provider_adapter,medium,TU93,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,tu93-0768757b,100,9,9,221,2,WIN,"[111.41975308641976, 115, 115, 115, 115, 115, 100, 100, 115]","[18, 10, 19, 18, 29, 38, 14, 23, 52]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T09:19:17.285857Z,2026-08-31T10:07:09.953473Z
4d034a63-92b8-4e00-bec3-63fe1eb06b06,provider_adapter,low,TU93,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,tu93-0768757b,100,9,9,214,2,WIN,"[111.41975308641976, 113.77777777777777, 115, 115, 115, 115, 100, 100, 115]","[18, 15, 19, 18, 29, 30, 14, 23, 48]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T09:33:40.870087Z,2026-08-31T10:24:34.492184Z
ac311ab7-7a82-42d9-8ba4-16e33b9c3a78,provider_adapter,none,TU93,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,tu93-0768757b,100,9,9,206,2,WIN,"[111.41975308641976, 115, 115, 115, 115, 115, 100, 100, 115]","[18, 10, 24, 29, 29, 30, 14, 23, 29]","[19, 16, 34, 42, 123, 80, 14, 23, 111]",2026-08-31T09:50:27.378883Z,2026-08-31T10:56:23.382731Z
150eaeb5-32e2-4c96-88ea-40b38638b375,provider_adapter,max,VC33,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,vc33-5430563c,100,7,7,196,0,WIN,"[16.955017301038062, 115, 115, 115, 115, 115, 115]","[17, 7, 23, 23, 57, 20, 49]","[7, 18, 44, 61, 131, 34, 152]",2026-08-31T08:54:55.078979Z,2026-08-31T09:35:35.978596Z
0b5fe686-20d5-4c91-860c-d329dc54ac1c,provider_adapter,xhigh,VC33,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,vc33-5430563c,100,7,7,202,0,WIN,"[60.49382716049383, 115, 115, 115, 115, 115, 115]","[9, 9, 24, 24, 67, 20, 49]","[7, 18, 44, 61, 131, 34, 152]",2026-08-31T08:55:12.188547Z,2026-08-31T09:22:30.295372Z
ec8082e6-fafd-4598-92f5-aa12ee7ecf09,provider_adapter,high,VC33,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,vc33-5430563c,100,7,7,182,0,WIN,"[100, 115, 115, 115, 115, 115, 115]","[7, 7, 24, 24, 49, 20, 51]","[7, 18, 44, 61, 131, 34, 152]",2026-08-31T09:06:08.362776Z,2026-08-31T09:25:50.177752Z
d112af07-f59f-409b-8753-de7fd4827d43,provider_adapter,medium,VC33,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,vc33-5430563c,100,7,7,186,0,WIN,"[76.5625, 115, 115, 115, 115, 115, 115]","[8, 8, 25, 25, 49, 20, 51]","[7, 18, 44, 61, 131, 34, 152]",2026-08-31T09:19:15.385554Z,2026-08-31T09:36:46.95907Z
12988e9f-0db9-4a1a-aec2-b9097c124d18,provider_adapter,low,VC33,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,vc33-5430563c,100,7,7,202,0,WIN,"[60.49382716049383, 115, 115, 115, 115, 115, 115]","[9, 9, 25, 21, 69, 20, 49]","[7, 18, 44, 61, 131, 34, 152]",2026-08-31T09:33:51.915196Z,2026-08-31T09:50:09.424735Z
c4daa2ff-4a5a-4dc2-b2f2-c5b046a10f49,provider_adapter,none,VC33,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,vc33-5430563c,100,7,7,203,0,WIN,"[40.49586776859504, 115, 115, 115, 115, 115, 115]","[11, 8, 26, 25, 51, 27, 55]","[7, 18, 44, 61, 131, 34, 152]",2026-08-31T09:51:21.458979Z,2026-08-31T10:09:25.848542Z
49ac7afb-b83a-46f4-bb1e-3ecc902ca291,provider_adapter,max,WA30,100.0,openai-gpt-6-astra-max-provider-adapter,gpt-6-astra,wa30-ee6fef47,100,9,9,557,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[26, 53, 70, 45, 101, 46, 41, 113, 62]","[71, 119, 183, 98, 368, 68, 79, 442, 415]",2026-08-31T08:54:55.665983Z,2026-08-31T10:25:56.780076Z
26ff0ebf-c833-45f8-bb55-d7acf7c7b017,provider_adapter,xhigh,WA30,100.0,openai-gpt-6-astra-xhigh-provider-adapter,gpt-6-astra,wa30-ee6fef47,100,9,9,596,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[28, 52, 76, 58, 99, 49, 38, 126, 70]","[71, 119, 183, 98, 368, 68, 79, 442, 415]",2026-08-31T08:55:12.451608Z,2026-08-31T10:19:02.135594Z
6f55299f-71ce-4d33-97a6-7043e44bce70,provider_adapter,high,WA30,100.0,openai-gpt-6-astra-high-provider-adapter,gpt-6-astra,wa30-ee6fef47,100,9,9,584,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[31, 52, 76, 52, 111, 46, 45, 108, 63]","[71, 119, 183, 98, 368, 68, 79, 442, 415]",2026-08-31T09:07:22.168743Z,2026-08-31T10:18:20.410217Z
2e7db330-bc2e-4eac-b056-f3990ed90df9,provider_adapter,medium,WA30,100.0,openai-gpt-6-astra-medium-provider-adapter,gpt-6-astra,wa30-ee6fef47,100,9,9,608,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[31, 52, 80, 55, 106, 46, 44, 132, 62]","[71, 119, 183, 98, 368, 68, 79, 442, 415]",2026-08-31T09:19:32.324169Z,2026-08-31T10:21:35.161719Z
e938feb8-d3fc-4573-804c-a02bf3127945,provider_adapter,low,WA30,100.0,openai-gpt-6-astra-low-provider-adapter,gpt-6-astra,wa30-ee6fef47,100,9,9,773,1,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[40, 53, 76, 58, 250, 46, 41, 143, 66]","[71, 119, 183, 98, 368, 68, 79, 442, 415]",2026-08-31T09:34:02.993755Z,2026-08-31T10:52:46.77816Z
614ee794-5ebd-4bce-8e78-8de3a4892241,provider_adapter,none,WA30,100.0,openai-gpt-6-astra-none-provider-adapter,gpt-6-astra,wa30-ee6fef47,100,9,9,659,0,WIN,"[115, 115, 115, 115, 115, 115, 115, 115, 115]","[31, 52, 76, 57, 119, 46, 67, 145, 66]","[71, 119, 183, 98, 368, 68, 79, 442, 415]",2026-08-31T09:51:26.348198Z,2026-08-31T11:23:36.776242Z
